step,fair_value,reference_price,post_trade_reference_price,bid,ask,spread,taker_side,order_size,signed_order_flow,trade_price,maker_inventory,maker_cash,maker_pnl,aggregate_signal,buy_probability,liquidity,regime,sentiment,fomo,fear,greed,public_fundamental,information_gap,information_event,active_worlds,simulation_seed,world_weights_json,world_signals_json
9216,105.32284539,105.32284539,105.32284539,104.87398939,104.91570139,0.04171200,sell,7,-7,104.87398939,221,-21644.48586223,1631.86297000,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.32284539,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
9217,105.28303289,105.28303289,105.28303289,104.82014889,104.86191689,0.04176800,buy,10,10,104.86191689,211,-20595.86669330,1618.85324704,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.28303289,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
9218,105.23071837,105.23071837,105.23071837,104.78787437,104.82956237,0.04168800,sell,6,-6,104.78787437,217,-21224.59393955,1610.47194769,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.23071837,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
9219,105.21991245,105.21991245,105.21991245,104.76504445,104.80678045,0.04173600,buy,6,6,104.80678045,211,-20595.75325685,1605.64827007,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.21991245,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
9220,105.25414439,105.25414439,105.25414439,104.81130039,104.85298839,0.04168800,sell,7,-7,104.81130039,218,-21329.43235961,1615.97111840,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.25414439,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
9221,105.33114299,105.33114299,105.33114299,104.87427099,104.91601499,0.04174400,sell,4,-4,104.87427099,222,-21748.92944357,1634.58430043,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.33114299,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
9222,105.37829767,105.37829767,105.37829767,104.91340967,104.95518567,0.04177600,buy,7,7,104.95518567,215,-21014.24314387,1642.09085555,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.37829767,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
9223,105.40958553,105.40958553,105.40958553,104.95872553,105.00044553,0.04172000,sell,5,-5,104.95872553,220,-21539.03677154,1651.07204569,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.40958553,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
9224,105.36098927,105.36098927,105.36098927,104.90010927,104.94186927,0.04176000,sell,8,-8,104.90010927,228,-22378.23764569,1644.06790777,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.36098927,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
9225,105.33562799,105.33562799,105.33562799,104.85871599,104.90053999,0.04182400,sell,4,-4,104.85871599,232,-22797.67250965,1640.19318383,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.33562799,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
9226,105.33086180,105.33086180,105.33086180,104.84593380,104.88778980,0.04185600,buy,1,1,104.88778980,231,-22692.78471984,1638.64435710,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.33086180,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
9227,105.27841180,105.27841180,105.27841180,104.79548780,104.83733580,0.04184800,buy,2,2,104.83733580,229,-22483.11004824,1625.64625439,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.27841180,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
9228,105.23391928,105.23391928,105.23391928,104.75500328,104.79683528,0.04183200,sell,3,-3,104.75500328,232,-22797.37505809,1616.89421581,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.23391928,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
9229,105.24856145,105.24856145,105.24856145,104.76363345,104.80548945,0.04185600,buy,6,6,104.80548945,226,-22168.54212140,1617.63276621,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.24856145,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
9230,105.25919588,105.25919588,105.25919588,104.78629188,104.82809988,0.04180800,buy,6,6,104.82809988,220,-21539.57352213,1617.44957091,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.25919588,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
9231,105.30007261,105.30007261,105.30007261,104.83919261,104.88095261,0.04176000,buy,1,1,104.88095261,219,-21434.69256952,1626.02333123,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.30007261,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
9232,105.35055852,105.35055852,105.35055852,104.89168252,104.93343452,0.04175200,buy,6,6,104.93343452,213,-20805.09196237,1634.57700344,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.35055852,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
9233,105.37889605,105.37889605,105.37889605,104.93204405,104.97374805,0.04170400,buy,10,10,104.97374805,203,-19755.35448183,1636.56141730,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.37889605,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
9234,105.39159685,105.39159685,105.39159685,104.96478485,105.00640885,0.04162400,sell,5,-5,104.96478485,208,-20280.17840609,1641.27373920,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.39159685,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
9235,105.38282962,105.38282962,105.38282962,104.94599762,104.98766162,0.04166400,buy,1,1,104.98766162,207,-20175.19074447,1639.05498684,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.38282962,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
9236,105.38609108,105.38609108,105.38609108,104.95126308,104.99291908,0.04165600,sell,7,-7,104.95126308,214,-20909.84958605,1642.77390574,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.38609108,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
9237,105.36321283,105.36321283,105.36321283,104.91435683,104.95606883,0.04171200,sell,7,-7,104.91435683,221,-21644.25008386,1641.01995162,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.36321283,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
9238,105.32417884,105.32417884,105.32417884,104.86129484,104.90306284,0.04176800,buy,7,7,104.90306284,214,-20909.92864398,1629.44562782,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.32417884,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
9239,105.31307900,105.31307900,105.31307900,104.86422300,104.90593500,0.04171200,sell,3,-3,104.86422300,217,-21224.52131297,1628.41682910,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.31307900,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
9240,105.27454923,105.27454923,105.27454923,104.81968123,104.86141723,0.04173600,sell,2,-2,104.81968123,219,-21434.16067543,1620.96560652,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.27454923,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
9241,105.26715508,105.26715508,105.26715508,104.80827908,104.85003108,0.04175200,buy,10,10,104.85003108,209,-20385.66036459,1615.17504814,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.26715508,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
9242,105.29116541,105.29116541,105.29116541,104.85232941,104.89400141,0.04167200,buy,8,8,104.89400141,201,-19546.50835333,1617.01589345,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.29116541,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
9243,105.33093155,105.33093155,105.33093155,104.90812755,104.94973555,0.04160800,sell,3,-3,104.90812755,204,-19861.23273597,1626.27729961,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.33093155,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
9244,105.32056501,105.32056501,105.32056501,104.89174901,104.93338101,0.04163200,buy,9,9,104.93338101,195,-18916.83230689,1620.67786984,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.32056501,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
9245,105.31181676,105.31181676,105.31181676,104.90103676,104.94259676,0.04156000,sell,10,-10,104.90103676,205,-19965.84267454,1623.07976222,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.31181676,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
9246,105.28430039,105.28430039,105.28430039,104.85348039,104.89512039,0.04164000,sell,10,-10,104.85348039,215,-21014.37747842,1621.74710499,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.28430039,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
9247,105.28901601,105.28901601,105.28901601,104.83815601,104.87987601,0.04172000,sell,6,-6,104.83815601,221,-21643.40641450,1625.46612439,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.28901601,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
9248,105.24686151,105.24686151,105.24686151,104.78397751,104.82574551,0.04176800,buy,4,4,104.82574551,217,-21224.10343247,1614.46551455,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.24686151,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
9249,105.25987696,105.25987696,105.25987696,104.80500896,104.84674496,0.04173600,sell,2,-2,104.80500896,219,-21433.71345039,1618.19960440,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.25987696,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
9250,105.25519176,105.25519176,105.25519176,104.79631576,104.83806776,0.04175200,buy,1,1,104.83806776,218,-21328.87538263,1616.75642071,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.25519176,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
9251,105.25307184,105.25307184,105.25307184,104.79619984,104.83794384,0.04174400,buy,7,7,104.83794384,211,-20595.00977578,1613.38838169,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.25307184,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
9252,105.27296892,105.27296892,105.27296892,104.83012492,104.87181292,0.04168800,sell,1,-1,104.83012492,212,-20699.83990070,1618.02951002,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.27296892,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
9253,105.31573519,105.31573519,105.31573519,104.87088719,104.91258319,0.04169600,sell,8,-8,104.87088719,220,-21538.80699823,1630.65474399,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.31573519,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
9254,105.37268622,105.37268622,105.37268622,104.91180622,104.95356622,0.04176000,buy,10,10,104.95356622,210,-20489.27133607,1638.99276941,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.37268622,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
9255,105.36212548,105.36212548,105.36212548,104.92128548,104.96296548,0.04168000,sell,8,-8,104.92128548,218,-21328.64161992,1640.30173512,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.36212548,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
9256,105.35314485,105.35314485,105.35314485,104.89627285,104.93801685,0.04174400,buy,2,2,104.93801685,216,-21118.76558622,1637.51370222,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.35314485,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
9257,105.30287395,105.30287395,105.30287395,104.85000995,104.89173795,0.04172800,buy,2,2,104.89173795,214,-20908.98211032,1625.83291455,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.30287395,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
9258,105.27635971,105.27635971,105.27635971,104.82750371,104.86921571,0.04171200,buy,10,10,104.86921571,204,-19860.28995318,1616.08742838,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.27635971,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
9259,105.29558010,105.29558010,105.29558010,104.86676410,104.90839610,0.04163200,sell,5,-5,104.86676410,209,-20384.62377370,1622.15246772,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.29558010,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
9260,105.27016734,105.27016734,105.27016734,104.83133134,104.87300334,0.04167200,buy,1,1,104.87300334,208,-20279.75077036,1616.44403650,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.27016734,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
9261,105.23706075,105.23706075,105.23706075,104.80022875,104.84189275,0.04166400,buy,1,1,104.84189275,207,-20174.90887761,1609.16269782,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.23706075,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
9262,105.24656296,105.24656296,105.24656296,104.81173496,104.85339096,0.04165600,buy,5,5,104.85339096,202,-19650.64192279,1609.16379573,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.24656296,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
9263,105.16661959,105.16661959,105.16661959,104.74181159,104.78342759,0.04161600,buy,7,7,104.78342759,195,-18917.15792964,1590.33289100,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.16661959,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
9264,105.15330799,105.15330799,105.15330799,104.74252799,104.78408799,0.04156000,sell,1,-1,104.74252799,196,-19021.90045763,1588.14790912,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.15330799,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
9265,105.13789008,105.13789008,105.13789008,104.72510608,104.76667408,0.04156800,buy,4,4,104.76667408,192,-18602.83376130,1583.64113464,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.13789008,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
9266,105.09832559,105.09832559,105.09832559,104.69355759,104.73509359,0.04153600,buy,5,5,104.73509359,187,-18079.15829337,1574.22859119,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.09832559,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
9267,105.05270894,105.05270894,105.05270894,104.65796094,104.69945694,0.04149600,buy,6,6,104.69945694,181,-17450.96155174,1563.57876605,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.05270894,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
9268,105.08050086,105.08050086,105.08050086,104.69777686,104.73922486,0.04144800,sell,6,-6,104.69777686,187,-18079.14821288,1570.90544708,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.08050086,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
9269,105.12646127,105.12646127,105.12646127,104.73171327,104.77320927,0.04149600,sell,4,-4,104.73171327,191,-18498.07506596,1581.07903687,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.12646127,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
9270,105.10824213,105.10824213,105.10824213,104.70547813,104.74700613,0.04152800,sell,9,-9,104.70547813,200,-19440.42436909,1581.22405610,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.10824213,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
9271,105.13069053,105.13069053,105.13069053,104.70989053,104.75149053,0.04160000,buy,1,1,104.75149053,199,-19335.67287856,1585.33453760,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.13069053,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
9272,105.11500687,105.11500687,105.11500687,104.69621087,104.73780287,0.04159200,sell,5,-5,104.69621087,204,-19859.15393293,1584.30746925,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.11500687,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
